age,canton,situation_maritale,nombre_enfants,taux_occupation,salaire_mensuel,loyer_mensuel,depenses_vitales,depenses_loisirs,a_credit,montant_credit_mensuel,score_sante_financiere,santé_financière
37,GR,marié,1,100,7777,3825,2928,2651,non,0,24,très_mauvaise
54,JU,célibataire,0,50,4246,1241,932,494,oui,412,100,bonne
43,AR,marié,2,50,4150,2238,1524,1118,oui,1163,0,très_mauvaise
41,AG,marié,1,80,7126,2861,2622,1467,oui,1847,0,mauvaise
43,ZH,marié,2,100,8117,3639,3454,1977,oui,1662,14,mauvaise
52,SZ,marié,0,100,7555,3733,2582,1368,non,0,60,mauvaise
50,AR,marié,0,100,8519,2180,2296,1167,oui,971,99,bonne
61,LU,divorcé,1,80,6671,1146,1076,883,non,0,100,très_bonne
50,ZH,marié,0,100,8506,4762,3116,1715,non,0,24,mauvaise
47,GL,marié,3,50,3381,1044,1040,533,oui,545,61,moyenne
33,BS,marié,0,100,9173,4304,3108,1973,oui,2392,11,mauvaise
36,VD,célibataire,0,50,3651,1566,1117,567,oui,551,33,moyenne
25,GE,marié,2,100,8754,5347,4337,1774,oui,2398,0,mauvaise
25,AG,divorcé,0,50,4029,1498,1598,1023,oui,1090,5,mauvaise
58,GE,célibataire,0,100,9029,4901,4042,1797,oui,2262,1,mauvaise
56,GE,veuf,0,50,4026,1539,1299,666,non,0,76,bonne
49,BS,marié,0,50,3821,2404,1541,932,oui,1008,0,très_mauvaise
64,BL,marié,2,100,10676,4292,3428,1914,non,0,79,moyenne
25,ZH,marié,2,50,3261,1476,1263,705,non,0,32,mauvaise
40,AG,marié,1,100,6581,1796,1883,1033,non,0,96,bonne
63,OW,marié,0,100,7462,2373,2963,1530,non,0,68,mauvaise
29,GL,marié,1,100,7907,3617,3715,1912,non,0,24,très_mauvaise
46,UR,marié,2,80,6267,1701,1956,1335,non,0,88,moyenne
53,SZ,marié,1,100,9849,2683,2365,1056,non,0,100,très_bonne
27,GE,marié,2,100,8506,3287,2381,1399,non,0,92,bonne
36,VD,marié,0,100,7134,2544,2112,1000,oui,1364,63,moyenne
50,NW,célibataire,0,80,5100,2179,1607,1284,non,0,58,mauvaise
40,VS,célibataire,0,80,6319,2945,2908,1712,oui,1795,0,très_mauvaise
61,UR,marié,2,80,5108,1258,1350,858,oui,553,93,bonne
46,TG,célibataire,0,100,6627,1915,1906,774,non,0,100,bonne
53,UR,marié,2,100,6936,1900,1684,1015,oui,1080,95,moyenne
38,AR,marié,0,100,7590,2054,1959,1167,non,0,100,moyenne
52,TI,célibataire,1,100,6474,1726,1515,727,non,0,100,bonne
29,SZ,célibataire,1,100,6521,2206,2282,1418,non,0,76,moyenne
54,NE,marié,3,80,7739,2698,2698,1390,non,0,88,moyenne
29,ZG,marié,3,100,10263,5710,5023,2107,oui,2255,0,mauvaise
36,BE,marié,0,100,7669,4828,4034,2290,oui,2230,0,très_mauvaise
40,NW,divorcé,1,100,7987,2518,2159,1225,non,0,100,moyenne
50,SG,célibataire,0,50,4500,1173,1143,687,non,0,100,bonne
50,AI,célibataire,1,100,9019,2082,2470,1157,non,0,100,bonne
45,SG,marié,2,80,5570,1778,1247,784,non,0,100,bonne
63,TG,marié,1,80,6550,1522,1572,550,non,0,100,très_bonne
60,JU,marié,2,100,8547,3341,2595,2023,oui,2184,17,mauvaise
57,VS,divorcé,1,80,5690,2580,2681,1856,oui,1907,0,très_mauvaise
54,BE,divorcé,0,100,9208,5516,4650,2381,oui,2473,0,très_mauvaise
61,SO,célibataire,0,80,7808,1757,1435,807,oui,483,100,très_bonne
47,BE,célibataire,0,100,8829,3490,2918,1695,non,0,80,moyenne
34,ZH,marié,1,100,8472,2672,2837,1136,non,0,100,bonne
29,JU,célibataire,0,100,6519,2032,1833,1033,non,0,89,moyenne
60,BE,célibataire,0,100,9230,3821,3075,2583,non,0,56,mauvaise
58,VS,marié,3,100,7601,2603,2261,1483,oui,1988,33,mauvaise
55,ZG,marié,1,100,9223,2575,2147,747,oui,600,100,très_bonne
34,VD,marié,3,80,5753,3510,2289,1843,oui,2093,0,très_mauvaise
43,JU,célibataire,1,50,3699,688,766,469,non,0,100,très_bonne
56,BE,marié,2,100,8051,3086,2883,1455,oui,1669,32,mauvaise
25,AR,marié,0,100,7444,3701,2506,1649,oui,2643,3,très_mauvaise
29,FR,célibataire,0,100,7787,4511,3581,2194,oui,2924,0,très_mauvaise
28,AR,célibataire,0,80,6381,1205,1263,589,non,0,100,très_bonne
40,FR,marié,0,50,4040,1894,1974,1396,oui,1138,0,très_mauvaise
48,GE,divorcé,0,80,8472,4734,4129,1819,oui,2014,0,mauvaise
40,VS,divorcé,1,100,6252,2695,2326,1540,oui,1532,10,mauvaise
26,SG,célibataire,0,50,4002,2256,2026,889,oui,1483,0,très_mauvaise
52,ZG,marié,2,80,8707,3999,2715,1633,non,0,70,moyenne
56,GR,marié,1,50,3403,600,609,290,oui,150,100,très_bonne
51,UR,marié,3,100,7694,1279,1538,749,non,0,100,très_bonne
44,ZG,marié,3,100,11083,6326,4589,2491,oui,2931,0,mauvaise
48,AI,célibataire,0,100,5931,980,1146,541,non,0,100,très_bonne
36,UR,marié,2,50,2790,734,865,519,oui,380,68,moyenne
59,AI,célibataire,0,80,5623,2207,1976,1316,oui,1381,20,mauvaise
57,AG,célibataire,0,100,7185,2403,2222,1489,non,0,81,moyenne
57,ZH,marié,2,100,8236,4644,2844,1754,oui,2076,0,mauvaise
61,VS,veuf,0,100,7966,1416,1237,745,non,0,100,très_bonne
36,OW,célibataire,0,100,7567,2085,2439,1142,non,0,100,moyenne
27,FR,marié,0,100,6706,3039,2593,1844,non,0,30,très_mauvaise
25,AI,célibataire,1,50,3655,1137,1172,678,oui,724,46,moyenne
57,UR,divorcé,1,50,3965,1117,1235,702,oui,577,68,moyenne
64,VD,marié,3,80,7213,2676,2377,1115,non,0,81,moyenne
34,VD,célibataire,1,100,9537,4725,3936,1908,oui,2498,3,mauvaise
53,BL,célibataire,0,100,7773,2519,2654,1507,non,0,93,moyenne
37,AI,marié,0,100,7464,2441,1961,1066,non,0,100,moyenne
36,TG,célibataire,0,50,3459,849,759,537,non,0,100,bonne
55,OW,célibataire,1,100,7384,1685,1343,1012,non,0,100,très_bonne
26,JU,marié,1,100,7562,3222,2961,2116,oui,2943,0,très_mauvaise
59,SO,marié,1,100,9598,3443,2667,1551,oui,1188,76,moyenne
47,NE,marié,4,100,6781,1839,1704,790,non,0,100,bonne
41,LU,célibataire,0,100,7987,4268,3536,1944,non,0,24,très_mauvaise
50,TG,marié,0,80,5538,1203,951,771,non,0,100,très_bonne
32,FR,marié,3,100,6412,2761,2357,1621,oui,1292,10,mauvaise
53,ZH,célibataire,0,50,5338,1824,1801,704,oui,680,76,bonne
50,TG,marié,2,100,7320,2240,1800,943,non,0,100,bonne
34,SO,célibataire,0,50,3941,1406,992,684,non,0,75,moyenne
50,JU,marié,0,50,2996,583,656,248,non,0,100,très_bonne
58,JU,marié,2,50,3764,805,642,356,oui,375,100,très_bonne
65,BS,marié,0,50,4725,960,819,414,non,0,100,très_bonne
31,SH,célibataire,0,80,6230,1701,1722,692,oui,700,95,bonne
28,GE,célibataire,0,100,8133,3874,3527,1697,oui,2009,14,mauvaise
35,GL,marié,1,80,4629,1049,1055,460,non,0,100,très_bonne
53,SO,marié,2,100,7585,2366,2222,1210,oui,961,73,bonne
60,UR,célibataire,1,50,4349,1365,1682,1153,non,0,68,mauvaise
49,NW,célibataire,0,100,7966,1523,1566,985,non,0,100,très_bonne
45,FR,célibataire,0,80,5709,1371,1431,762,non,0,100,bonne
60,AG,marié,0,80,6635,1893,1980,1339,non,0,88,moyenne
34,GE,célibataire,0,50,3772,1678,1515,541,oui,631,22,moyenne
61,JU,marié,1,100,7440,1447,1724,605,oui,325,100,très_bonne
33,UR,célibataire,0,50,3299,1168,954,885,non,0,60,mauvaise
48,BE,marié,1,100,7470,3745,2779,1941,oui,2653,0,très_mauvaise
59,JU,célibataire,0,100,8050,2707,2520,1179,non,0,100,moyenne
59,TI,marié,2,100,6594,1399,1422,723,non,0,100,très_bonne
60,GR,célibataire,0,100,9240,3361,2411,1768,non,0,96,moyenne
42,SH,célibataire,0,100,8294,2239,2437,934,oui,1173,92,bonne
63,JU,marié,2,100,8206,3312,3226,1720,oui,2196,0,très_mauvaise
56,AI,marié,1,50,3087,758,700,406,oui,402,87,bonne
48,VD,marié,1,100,9152,4786,4280,3051,oui,3792,0,très_mauvaise
47,SO,marié,1,80,4910,1369,1288,872,oui,753,83,moyenne
56,FR,divorcé,0,100,9508,2859,3119,1386,non,0,100,moyenne
61,SG,célibataire,0,100,9794,1878,2005,893,oui,822,100,très_bonne
36,SH,marié,1,100,7661,4048,3188,1819,oui,1999,0,très_mauvaise
37,VD,marié,2,100,7320,4102,3727,1522,oui,2174,0,très_mauvaise
47,UR,célibataire,0,50,3804,1613,1346,908,oui,1291,0,très_mauvaise
49,AG,veuf,0,80,5208,1965,2040,1248,oui,1173,20,mauvaise
59,BE,marié,0,100,8244,3306,3013,2200,oui,2035,14,mauvaise
65,NW,veuf,0,100,9640,2593,2712,1634,non,0,100,bonne
54,ZG,célibataire,1,50,4669,2665,2082,1126,non,0,20,mauvaise
41,AG,célibataire,0,100,8246,2489,1950,1247,non,0,100,bonne
44,AI,marié,2,100,7573,3015,2451,1395,oui,1366,40,mauvaise
49,VD,marié,3,100,7316,1602,1607,1002,oui,340,100,très_bonne
46,GE,célibataire,0,100,11016,8970,6503,2355,oui,3134,0,très_mauvaise
37,AI,divorcé,1,100,7528,1425,1527,795,non,0,100,très_bonne
43,GR,marié,3,100,6035,1589,1764,930,oui,541,88,bonne
60,VS,marié,0,100,7302,2288,1822,1516,oui,1413,63,moyenne
36,TI,marié,2,100,6529,1990,2311,992,oui,1026,61,moyenne
65,TI,marié,3,100,8085,1474,1720,684,non,0,100,très_bonne
43,SO,célibataire,0,100,9031,2666,2932,1633,oui,1605,84,moyenne
36,NW,veuf,0,50,3792,1447,1128,809,non,0,60,mauvaise
33,ZG,marié,1,100,9843,4693,2947,1506,non,0,74,moyenne
31,UR,célibataire,0,100,5870,1004,1284,608,oui,227,100,très_bonne
52,GE,divorcé,0,100,7829,2016,1876,633,oui,732,100,très_bonne
38,BL,veuf,0,80,7493,3015,2594,1445,oui,1100,31,moyenne
55,JU,marié,3,100,6887,2796,2461,1905,oui,1667,10,mauvaise
43,GE,divorcé,0,100,10052,3509,3297,1207,oui,1380,84,bonne
40,UR,marié,3,100,7010,1621,1159,625,non,0,100,très_bonne
29,AG,divorcé,0,80,6687,2444,1918,1369,oui,806,53,moyenne
59,BE,célibataire,0,80,8043,3739,2679,1687,non,0,52,mauvaise
36,ZG,marié,0,100,7347,3547,2665,1414,non,0,48,moyenne
49,BS,marié,2,100,9175,3857,3313,2183,oui,2148,18,mauvaise
45,BE,célibataire,0,100,7310,1654,1261,601,non,0,100,très_bonne
60,OW,marié,0,80,6935,1796,1739,975,non,0,100,bonne
47,SZ,marié,1,100,9613,5198,3907,2018,oui,3204,0,très_mauvaise
40,SZ,marié,3,100,7290,1616,1250,986,oui,398,100,très_bonne
63,TG,célibataire,0,50,3726,593,887,368,non,0,100,très_bonne
63,VD,marié,4,50,4727,2253,1813,1131,non,0,40,mauvaise
38,SZ,célibataire,1,100,9801,3763,3048,1720,non,0,89,moyenne
55,UR,marié,3,100,8156,3702,3154,2846,oui,2325,0,très_mauvaise
29,ZG,divorcé,1,100,7825,6150,4269,1929,oui,2460,0,très_mauvaise
59,VD,marié,0,100,7793,3010,2748,1442,non,0,72,moyenne
47,FR,marié,3,80,6393,2657,2393,1614,non,0,40,très_mauvaise
53,AI,célibataire,0,100,7184,1299,1078,993,non,0,100,très_bonne
35,FR,marié,3,100,8032,1578,1242,769,non,0,100,très_bonne
42,FR,veuf,0,50,3245,1836,1402,997,oui,1325,0,très_mauvaise
36,AG,divorcé,1,100,6738,3613,2437,1833,non,0,20,très_mauvaise
33,FR,marié,3,100,5919,2241,2159,1616,oui,1363,20,mauvaise
34,OW,célibataire,0,100,8391,1832,1841,1064,non,0,100,très_bonne
41,SG,célibataire,0,100,7399,1926,1903,823,oui,762,95,bonne
62,SZ,célibataire,0,100,8620,2929,2115,1359,non,0,100,bonne
31,JU,marié,3,100,7109,1838,1738,961,oui,941,95,bonne
37,OW,célibataire,0,100,7309,2248,2252,1634,non,0,81,mauvaise
64,NE,célibataire,1,80,8196,3505,3196,1815,oui,1666,14,mauvaise
33,AR,marié,2,100,7624,2379,2535,2006,non,0,80,mauvaise
51,GE,célibataire,0,50,5106,2122,1881,943,non,0,58,moyenne
26,AG,marié,1,100,8187,2371,2227,1697,non,0,99,moyenne
29,GR,divorcé,2,100,6398,2692,2198,1177,non,0,66,mauvaise
53,UR,marié,0,80,6750,1751,1696,1484,non,0,95,moyenne
61,GL,marié,0,50,4483,1124,1113,659,non,0,100,bonne
62,AI,marié,2,100,7462,2795,2786,1944,oui,1696,20,mauvaise
43,NE,célibataire,0,80,5131,2678,2408,1734,oui,2127,0,très_mauvaise
32,AG,célibataire,0,80,5264,1905,1651,1468,oui,1089,28,mauvaise
25,TG,célibataire,0,100,6324,2638,2528,1359,oui,1665,0,mauvaise
46,LU,célibataire,0,100,9156,3338,3125,1703,non,0,84,moyenne
41,FR,marié,1,100,8842,4997,3897,2758,oui,3417,0,très_mauvaise
31,BE,divorcé,2,100,6720,1211,1418,846,oui,452,100,très_bonne
49,UR,divorcé,0,100,6938,3642,2419,2270,oui,2819,0,très_mauvaise
28,OW,célibataire,0,50,3989,1291,1148,604,oui,612,61,moyenne
60,SO,veuf,0,100,8963,1891,1702,973,non,0,100,très_bonne
30,SH,célibataire,0,100,5666,2685,2484,1633,oui,1468,0,très_mauvaise
55,AI,marié,2,100,7932,2872,3033,2030,oui,1868,24,mauvaise
43,TI,célibataire,0,100,7885,3387,3155,1511,oui,1878,22,mauvaise
63,AG,célibataire,0,80,7774,2681,2739,2170,non,0,72,mauvaise
51,BE,marié,0,100,8221,2547,2468,1252,non,0,93,moyenne
34,GE,divorcé,2,100,9330,5612,4564,2245,oui,2198,0,mauvaise
50,SG,célibataire,0,100,8965,4230,4552,3133,oui,3051,0,très_mauvaise
43,ZG,célibataire,0,80,7858,2324,1539,756,non,0,100,très_bonne
63,SG,divorcé,1,100,6946,1742,2068,995,oui,952,88,bonne
27,AR,divorcé,0,80,5317,2236,2578,1242,oui,1515,0,très_mauvaise
37,NW,célibataire,0,100,8738,3034,2906,1863,oui,1545,45,moyenne
52,VD,marié,4,50,4638,3308,2361,1478,oui,1648,0,très_mauvaise
44,VS,célibataire,0,100,7501,4346,3743,1993,oui,2524,0,très_mauvaise
52,AG,marié,0,100,9040,4553,3989,2213,oui,3731,0,très_mauvaise
32,LU,marié,1,80,5114,1695,1213,660,oui,716,83,bonne
65,ZH,marié,1,100,7838,3562,2773,1566,non,0,52,moyenne
63,UR,marié,0,80,5420,1206,1202,721,oui,631,100,bonne
25,GR,marié,2,100,6231,2389,2624,1573,oui,1528,20,mauvaise
27,JU,marié,2,100,6867,1787,1895,786,oui,606,100,bonne
37,GL,marié,2,80,4505,1733,1515,1361,oui,1281,3,très_mauvaise
52,AG,marié,3,100,7918,2459,2626,1503,oui,1151,73,moyenne
49,VS,marié,1,100,8101,2774,2649,1744,oui,1612,40,mauvaise
57,VS,célibataire,1,80,5357,2308,2150,1244,non,0,40,mauvaise
62,GE,marié,3,100,10664,3698,3345,1290,non,0,100,bonne
30,OW,marié,3,100,5571,2285,2555,1818,non,0,10,très_mauvaise
56,ZH,marié,3,80,8787,2854,1611,1050,non,0,100,très_bonne
45,GL,marié,1,100,6659,1977,1536,962,non,0,100,bonne
40,ZH,célibataire,0,100,7937,4121,3526,1926,oui,2178,0,mauvaise
45,AG,marié,0,80,6633,1275,1529,791,oui,328,100,très_bonne
35,SO,célibataire,0,80,4955,1644,1590,1029,oui,1372,21,mauvaise
61,TI,divorcé,2,100,9443,3544,3120,2037,oui,1382,41,moyenne
60,NE,marié,2,100,8532,2118,1812,1096,oui,371,100,très_bonne
59,GE,célibataire,0,100,10789,3013,2506,1375,oui,450,100,très_bonne
43,AR,marié,1,100,6677,2645,2211,1370,oui,1222,28,mauvaise
44,VS,marié,0,100,8183,2377,1799,1144,non,0,100,bonne
42,GE,célibataire,0,100,7732,3804,2962,1855,oui,1437,14,mauvaise
65,SO,marié,1,100,9972,2365,2669,1657,oui,1568,100,bonne
38,AG,marié,2,100,7649,4411,3490,2237,oui,1997,0,très_mauvaise
39,TI,marié,0,100,6832,3254,2199,1409,oui,1298,18,mauvaise
55,FR,célibataire,0,100,8111,4326,3805,2305,oui,3012,0,très_mauvaise
25,NE,marié,3,100,5949,2080,2034,1157,oui,954,59,moyenne
27,BS,divorcé,1,80,6929,2011,2141,879,non,0,100,bonne
40,ZH,divorcé,1,80,8323,4788,3600,1907,oui,1671,4,mauvaise
47,NE,marié,2,100,7609,2676,2487,1200,oui,1273,55,moyenne
35,NW,veuf,0,100,8589,2996,2792,1557,oui,1260,63,moyenne
36,SG,marié,0,80,6233,2503,2505,1358,non,0,40,mauvaise
34,JU,marié,3,100,5987,1552,1522,1059,non,0,100,moyenne
56,FR,marié,3,100,6863,3457,3242,1408,oui,2288,0,très_mauvaise
40,OW,célibataire,0,100,6235,1828,1507,1360,non,0,95,moyenne
32,SG,marié,1,100,7826,2527,2602,1617,oui,1420,50,moyenne
62,GR,marié,0,100,8485,4856,4381,2123,oui,3257,0,très_mauvaise
36,SZ,marié,1,50,4908,1862,1660,1019,non,0,68,moyenne
48,GR,marié,3,100,9152,2440,2731,1120,non,0,100,bonne
52,JU,marié,0,100,7707,2509,2122,1167,non,0,100,moyenne
32,SG,célibataire,0,100,7583,2669,2471,1604,non,0,72,moyenne
52,VD,célibataire,0,100,9354,3566,2546,1539,non,0,96,moyenne
60,AI,célibataire,0,50,3233,901,802,524,non,0,95,bonne
50,GL,marié,2,100,8504,2292,2159,1334,oui,1635,87,moyenne
32,NE,célibataire,0,100,8092,3104,3319,2087,oui,1810,24,mauvaise
52,BL,marié,2,100,9229,3037,2816,1140,non,0,100,bonne
52,NE,marié,2,50,4172,2423,1706,1079,non,0,20,très_mauvaise
61,AI,marié,1,100,8372,2833,2464,1870,non,0,85,mauvaise
65,SO,divorcé,0,50,3749,1302,977,563,non,0,83,moyenne
60,OW,marié,1,100,8939,1960,1735,1057,non,0,100,très_bonne
51,LU,célibataire,0,100,8168,3814,4148,2464,oui,2385,0,très_mauvaise
41,ZH,marié,0,100,8416,6120,3781,1845,oui,3240,0,très_mauvaise
33,GR,célibataire,0,100,8299,3230,3333,1769,oui,1510,24,mauvaise
57,SZ,célibataire,0,100,9856,4618,3229,2127,oui,2537,11,mauvaise
44,BL,célibataire,0,80,7578,2584,1942,995,oui,992,92,bonne
37,FR,célibataire,0,80,6203,1014,1356,581,non,0,100,très_bonne
52,SZ,célibataire,0,100,10070,6443,4434,2540,oui,3420,0,très_mauvaise
53,JU,célibataire,0,80,5494,2971,2274,1159,non,0,20,très_mauvaise
37,SH,célibataire,0,50,3627,876,672,339,non,0,100,très_bonne
59,SG,marié,1,80,6458,3721,2770,1619,non,0,20,très_mauvaise
30,ZH,veuf,0,80,7520,3471,3102,1438,oui,1995,7,mauvaise
42,GE,divorcé,1,100,10655,6214,5353,1966,oui,2058,6,mauvaise
29,BE,célibataire,0,100,8385,3914,3113,2204,non,0,34,mauvaise
49,NW,marié,2,100,6724,2452,2125,1661,oui,1659,28,mauvaise
26,FR,divorcé,0,100,7969,2937,3253,1760,oui,1856,24,mauvaise
34,TG,célibataire,1,50,3443,946,851,686,non,0,90,moyenne
54,NW,marié,3,100,7911,2182,2512,1656,oui,1089,72,moyenne
29,NE,marié,3,100,6655,2471,1942,1280,oui,948,61,moyenne
57,AI,divorcé,0,100,6928,1096,1066,727,non,0,100,très_bonne
25,SZ,divorcé,2,100,7081,2213,2087,883,oui,712,81,bonne
42,BS,marié,0,80,8060,3211,2797,1503,oui,1973,40,mauvaise
56,SG,marié,0,100,9597,3350,2640,1831,non,0,100,moyenne
35,AI,célibataire,1,100,5805,1472,1350,693,oui,477,100,bonne
45,TG,célibataire,0,100,8751,1640,1709,853,oui,422,100,très_bonne
50,JU,marié,3,50,3257,1248,1265,727,non,0,52,mauvaise
49,AI,célibataire,1,100,7289,2135,2067,1498,non,0,88,moyenne
46,AG,célibataire,0,50,4386,1620,1378,908,non,0,68,moyenne
51,JU,célibataire,0,50,4232,1163,1125,525,oui,559,90,bonne
37,AR,divorcé,0,80,5623,2159,1696,1545,non,0,68,mauvaise
57,BS,célibataire,0,80,5901,2786,2191,1224,non,0,40,mauvaise
58,TI,célibataire,0,100,8959,2337,2206,1372,non,0,100,bonne
65,FR,marié,3,80,7305,2781,2993,1897,oui,1741,20,mauvaise
59,JU,marié,0,50,3194,1745,1249,955,oui,829,0,très_mauvaise
25,VD,célibataire,0,80,5445,1471,1418,690,non,0,100,très_bonne
45,BE,divorcé,0,50,3619,2315,1591,805,oui,1489,0,très_mauvaise
30,NW,marié,2,100,8017,3559,2939,2757,oui,2633,0,très_mauvaise
52,BL,marié,1,80,7264,2026,1942,1210,non,0,100,bonne
41,LU,célibataire,0,80,5750,2485,2302,1122,oui,1245,18,mauvaise
29,AR,marié,1,100,6805,2407,2330,1580,oui,1345,28,mauvaise
55,ZH,marié,2,80,7707,3640,2877,1226,oui,1131,27,moyenne
29,JU,célibataire,0,80,6040,3309,2355,1221,non,0,20,très_mauvaise
62,LU,marié,3,100,9316,4072,3028,2278,oui,1687,26,mauvaise
27,GE,célibataire,0,100,7140,5890,3312,2054,non,0,0,très_mauvaise
47,FR,veuf,0,100,6319,2599,2302,1341,oui,1154,10,mauvaise
61,AR,célibataire,0,100,7151,1351,1506,690,non,0,100,très_bonne
61,VD,divorcé,2,100,9934,2730,2242,1140,non,0,100,très_bonne
34,OW,célibataire,0,80,5192,1827,2051,1281,oui,1234,20,mauvaise
34,TG,marié,1,100,5999,2275,2354,1394,oui,1348,20,mauvaise
43,AR,marié,2,100,6623,2938,2442,1656,oui,2509,0,très_mauvaise
41,NE,célibataire,0,100,7578,3267,3160,1671,non,0,34,mauvaise
45,TI,marié,2,100,6591,2279,2001,803,oui,900,76,bonne
38,NW,célibataire,0,100,6524,1403,1301,636,non,0,100,très_bonne
33,GE,célibataire,0,100,8670,5748,3960,2739,oui,2812,0,très_mauvaise
25,TI,marié,2,100,5752,2481,2267,1311,oui,1534,0,mauvaise
37,SZ,célibataire,0,100,8901,3764,3469,1810,oui,2375,0,mauvaise
28,UR,marié,2,100,7649,2064,2070,1199,non,0,100,bonne
25,VD,célibataire,1,100,8784,3690,3179,1582,non,0,62,moyenne
64,GR,célibataire,0,80,6199,2729,2548,1156,oui,1222,18,mauvaise
56,LU,marié,0,80,5553,1168,1180,558,non,0,100,très_bonne
58,SG,marié,0,80,5491,1102,1082,570,non,0,100,très_bonne
52,GR,célibataire,0,50,3588,1266,1238,672,oui,482,43,moyenne
55,GR,marié,2,50,4717,2690,1885,1050,oui,1332,0,très_mauvaise
32,NE,célibataire,0,100,7965,3295,3314,1690,non,0,44,mauvaise
63,NE,divorcé,0,100,7118,3803,3056,2318,oui,2014,0,très_mauvaise
50,BE,célibataire,0,50,5024,1678,1310,801,non,0,96,bonne
58,BL,célibataire,0,100,10388,3879,3452,1543,oui,2063,51,moyenne
27,VD,marié,2,80,6793,2260,2236,1138,oui,1117,69,moyenne
36,AR,célibataire,0,100,6513,2769,3152,1341,oui,2194,0,très_mauvaise
25,SZ,célibataire,0,50,3746,1255,873,611,non,0,88,bonne
29,LU,marié,0,100,7303,2402,2150,1131,oui,1122,69,moyenne
54,SZ,divorcé,0,100,8805,4186,3441,2769,oui,3313,0,très_mauvaise
54,SZ,divorcé,1,80,6156,2087,1571,937,oui,656,76,bonne
41,SZ,marié,2,100,7035,1794,1398,594,non,0,100,très_bonne
47,LU,marié,2,100,6282,2278,2159,1286,non,0,68,moyenne
39,LU,marié,2,80,7026,4198,2752,1648,oui,2343,0,très_mauvaise
61,TG,marié,2,100,9738,5394,4789,2424,oui,3557,0,très_mauvaise
45,VS,célibataire,0,100,7192,4121,3490,2440,oui,2441,0,très_mauvaise
38,GR,divorcé,0,50,4204,1222,1252,471,oui,617,83,bonne
26,JU,célibataire,1,80,4691,1180,984,601,oui,650,95,bonne
35,TG,célibataire,0,100,7764,2353,2456,1353,oui,1332,73,moyenne
63,UR,divorcé,2,100,8789,2511,2338,1320,non,0,100,bonne
62,ZH,marié,2,80,7127,1762,1920,876,non,0,100,très_bonne
58,JU,célibataire,0,100,7062,2382,1731,1462,oui,1069,68,moyenne
62,AI,célibataire,0,80,6208,1686,1555,752,oui,852,95,bonne
58,GL,marié,0,100,7871,2699,2498,2064,non,0,80,mauvaise
42,SG,marié,2,100,8691,3088,3495,2420,oui,1605,24,mauvaise
54,GL,marié,0,100,8360,1661,1756,763,non,0,100,très_bonne
39,NW,célibataire,0,100,7654,2481,2421,1404,oui,1107,73,moyenne
51,GE,veuf,0,100,10206,7732,5165,2582,oui,3093,0,très_mauvaise
58,GL,célibataire,0,80,7502,2293,2203,1132,non,0,93,moyenne
62,TI,marié,2,100,7315,2199,2020,1014,non,0,100,bonne
57,NE,marié,2,80,5479,1024,908,706,oui,537,100,très_bonne
48,JU,célibataire,0,100,8956,3039,2960,1360,non,0,93,moyenne
39,BS,célibataire,1,100,8080,3980,3099,1764,non,0,34,mauvaise
54,AI,divorcé,0,100,7690,2933,2761,1889,oui,1578,24,mauvaise
41,BS,divorcé,1,100,9896,3292,2909,1490,non,0,100,moyenne
29,AG,célibataire,0,100,5776,1650,1574,937,non,0,100,moyenne
53,FR,divorcé,0,100,9440,4613,3692,3045,oui,2587,0,très_mauvaise
28,NW,célibataire,1,50,3989,1293,1269,971,oui,820,38,mauvaise
34,BS,marié,0,50,3925,1276,1285,590,oui,383,68,bonne
41,TG,célibataire,1,100,7819,2231,1919,1262,non,0,100,bonne
34,SZ,divorcé,0,100,8455,2757,2486,1326,oui,1003,73,bonne
41,AI,célibataire,0,100,7069,1647,1082,965,non,0,100,très_bonne
44,ZG,marié,0,100,8447,4085,2542,1398,non,0,70,moyenne
48,NW,marié,0,100,8961,3065,3627,1661,oui,1700,40,mauvaise
29,TG,célibataire,1,100,5821,1753,1667,855,non,0,96,bonne
58,VD,marié,2,100,8896,4442,2994,1953,oui,2293,7,mauvaise
30,JU,célibataire,0,80,5079,2062,1873,1185,oui,1240,10,mauvaise
26,SH,marié,0,100,7384,2390,2233,1270,non,0,89,moyenne
37,SO,célibataire,0,100,6565,2570,2294,1767,oui,1743,13,mauvaise
35,NW,marié,1,80,7020,2370,2522,1884,non,0,68,mauvaise
47,FR,divorcé,0,100,6706,1830,1563,1098,oui,653,95,bonne
40,ZG,célibataire,0,100,8737,2207,2550,826,non,0,100,très_bonne
55,UR,célibataire,0,100,6687,2232,1849,1076,oui,1115,76,moyenne
35,AI,marié,2,100,8407,3408,3337,1838,non,0,44,mauvaise
40,FR,marié,1,100,7245,3600,3112,1518,oui,2902,0,très_mauvaise
32,AG,divorcé,0,100,8632,3151,2903,2270,oui,2314,17,mauvaise
28,NE,célibataire,0,50,4032,2342,2022,1342,non,0,0,très_mauvaise
64,SG,marié,1,100,9852,3269,2618,1859,non,0,100,moyenne
